Genre,Name,Platform,Publisher,Rank,Year,% Europe,% Japan,% North America,% Other,Europe Sales,Global Sales,Japan Sales,North America Sales,Number of Video Games,Other Sales
Strategy,Romance of the Three Kingdoms X,PS2,Tecmo Koei,10985,2005,33%,0%,44%,11%,0.03,0.09,0,0.04,1,0.01
Strategy,Suikoden Tactics,PS2,Konami Digital Entertainment,7524,2005,25%,35%,30%,10%,0.05,0.2,0.07,0.06,1,0.02
Strategy,Full Spectrum Warrior,PS2,THQ,5926,2005,37%,0%,50%,13%,0.11,0.3,0,0.15,1,0.04
Strategy,Galaxy Angel II: Zettairyouiki no Tobira,PS2,Broccoli,14633,2006,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,Tenka-bito,PS2,Sega,14520,2006,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,The Adventures of Darwin,PS2,Essential Games,13850,2006,0%,75%,25%,0%,0,0.04,0.03,0.01,1,0
Strategy,Chaos Wars,PS2,Idea Factory,13974,2006,0%,100%,0%,0%,0,0.04,0.04,0,1,0
Strategy,Full Spectrum Warrior: Ten Hammers,PS2,THQ,12232,2006,29%,0%,43%,14%,0.02,0.07,0,0.03,1,0.01
Strategy,Nobunaga's Ambition: Iron Triangle,PS2,Tecmo Koei,11137,2006,33%,0%,44%,11%,0.03,0.09,0,0.04,1,0.01
Strategy,Thrillville,PS2,Atari,3064,2006,3%,0%,83%,14%,0.02,0.66,0,0.55,1,0.09
Strategy,"Simple 2000 Series Vol, 120: The Saigo no Nippon Tsuwamono",PS2,D3Publisher,16200,2007,0%,100%,0%,0%,0,0.01,0.01,0,1,0
Strategy,Palais de Reine,PS2,Interchannel-Holon,16513,2007,0%,100%,0%,0%,0,0.01,0.01,0,1,0
Strategy,Tennis no Oji-Sama: Card Hunter,PS2,Konami Digital Entertainment,15905,2007,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),PS2,Konami Digital Entertainment,15554,2007,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,Galaxy Angel II: Mugen Kairou no Kagi,PS2,Broccoli,14517,2007,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,Negima!? Dream Tactic Yumemiru Otome Princess,PS2,Konami Digital Entertainment,14723,2007,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,GrimGrimoire,PS2,Tecmo Koei,13242,2007,20%,60%,20%,0%,0.01,0.05,0.03,0.01,1,0
Strategy,Super Robot Taisen: Scramble Commander the 2nd,PS2,Banpresto,14039,2007,0%,100%,0%,0%,0,0.04,0.04,0,1,0
Strategy,Romance of the Three Kingdoms XI,PS2,Tecmo Koei,11856,2007,0%,100%,0%,0%,0,0.07,0.07,0,1,0
Strategy,Super Robot Taisen OG: Original Generations Gaiden,PS2,Banpresto,5868,2007,0%,100%,0%,0%,0,0.3,0.3,0,1,0
Strategy,SD Gundam G Generation Spirits,PS2,Namco Bandai Games,4994,2007,0%,100%,0%,0%,0,0.38,0.38,0,1,0
Strategy,Super Robot Taisen OG: Original Generations,PS2,Banpresto,4459,2007,0%,100%,0%,0%,0,0.44,0.44,0,1,0
Strategy,Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),PS2,Konami Digital Entertainment,10924,2007,44%,0%,56%,11%,0.04,0.09,0,0.05,1,0.01
Strategy,Thrillville: Off the Rails,PS2,LucasArts,4642,2007,38%,0%,48%,12%,0.16,0.42,0,0.2,1,0.05
Strategy,Nobunaga no Yabou: Kakushin with Power-Up Kit,PS2,Tecmo Koei,14290,2008,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,Super Robot Taisen Z,PS2,Namco Bandai Games,4008,2008,0%,100%,0%,0%,0,0.5,0.5,0,1,0
Strategy,Galaxy Angel II: Eigou Kaiki no Koku,PS2,Broccoli,15218,2009,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,Sacred Blaze,PS2,Flight-Plan,13801,2009,0%,100%,0%,0%,0,0.04,0.04,0,1,0
Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PS2,Namco Bandai Games,11886,2009,0%,100%,0%,0%,0,0.07,0.07,0,1,0
Strategy,SD Gundam G Generation Wars,PS2,Namco Bandai Games,5745,2009,0%,100%,0%,0%,0,0.31,0.31,0,1,0
Strategy,The History Channel: Great Battles - Medieval,PS3,Slitherine Software,13158,,80%,0%,0%,20%,0.04,0.05,0,0,1,0.01
Strategy,Record of Agarest War Zero,PS3,Ghostlight,9744,,0%,25%,75%,8%,0,0.12,0.03,0.09,1,0.01
Strategy,Tears to Tiara: Garland of the Earth,PS3,Aqua Plus,11705,2008,0%,100%,0%,0%,0,0.08,0.08,0,1,0
Strategy,Sid Meier's Civilization Revolution,PS3,Take-Two Interactive,2623,2008,24%,1%,62%,13%,0.19,0.79,0.01,0.49,1,0.1
Strategy,Tom Clancy's EndWar,PS3,Ubisoft,3099,2008,34%,2%,49%,15%,0.22,0.65,0.01,0.32,1,0.1
Strategy,Tears to Tiara Anecdotes: The Secret of Avalon,PS3,Aqua Plus,13989,2009,0%,100%,0%,0%,0,0.04,0.04,0,1,0
Strategy,Worms,PS3,Sony Computer Entertainment,14565,2009,67%,0%,0%,33%,0.02,0.03,0,0,1,0.01
Strategy,Fritz Chess,PS3,Deep Silver,13796,2009,75%,0%,0%,25%,0.03,0.04,0,0,1,0.01
Strategy,Stormrise,PS3,Sega,8215,2009,12%,0%,76%,12%,0.02,0.17,0,0.13,1,0.02
Strategy,Command & Conquer: Red Alert 3 Ultimate Edition,PS3,Electronic Arts,5132,2009,46%,0%,38%,16%,0.17,0.37,0,0.14,1,0.06
Strategy,Nobunaga no Yabou: Tendou,PS3,Tecmo Koei,9338,2010,0%,100%,0%,0%,0,0.13,0.13,0,1,0
Strategy,"R,U,S,E,",PS3,Ubisoft,3921,2010,43%,4%,35%,18%,0.22,0.51,0.02,0.18,1,0.09
Strategy,Machi-ing Maker 4,PS3,D3Publisher,15689,2011,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,PS3,Nippon Ichi Software,14196,2011,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,Nobunaga no Yabou: Tendou with Power-Up Kit,PS3,Tecmo Koei,12183,2011,0%,100%,0%,0%,0,0.07,0.07,0,1,0
Strategy,"Plants vs, Zombies",PS3,PopCap Games,7821,2011,0%,0%,95%,5%,0,0.19,0,0.18,1,0.01
Strategy,Nobunaga no Yabou Online: Houou no Shou,PS3,Ackkstudios,16017,2012,0%,100%,0%,0%,0,0.01,0.01,0,1,0
Strategy,Romance of the Three Kingdoms XII,PS3,Tecmo Koei,11131,2012,0%,100%,0%,0%,0,0.09,0.09,0,1,0
Strategy,Dai-2-Ji Super Robot Taisen OG,PS3,Namco Bandai Games,5837,2012,0%,100%,0%,0%,0,0.3,0.3,0,1,0
Strategy,XCOM: Enemy Unknown,PS3,Take-Two Interactive,3370,2012,42%,0%,40%,18%,0.25,0.6,0,0.24,1,0.11
Strategy,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PS3,Namco Bandai Games,12000,2013,0%,100%,0%,0%,0,0.07,0.07,0,1,0
Strategy,Nobunaga no Yabou: Souzou,PS3,Tecmo Koei,7934,2013,0%,100%,0%,0%,0,0.19,0.19,0,1,0
Strategy,Angry Birds Star Wars,PS3,Activision,5541,2013,52%,0%,30%,18%,0.17,0.33,0,0.1,1,0.06
Strategy,Super Robot Wars OG Saga Masou Kishin F: Coffin of the End,PS3,Namco Bandai Games,12476,2014,0%,100%,0%,0%,0,0.06,0.06,0,1,0
Strategy,Angry Birds Star Wars,PS4,Activision,7593,2013,40%,0%,50%,15%,0.08,0.2,0,0.1,1,0.03
Strategy,Nobunaga no Yabou: Souzou,PS4,Tecmo Koei,12807,2014,0%,100%,0%,0%,0,0.06,0.06,0,1,0
Strategy,Nobunaga's Ambition: Sphere of Influence,PS4,Tecmo Koei,13781,2014,0%,0%,75%,25%,0,0.04,0,0.03,1,0.01
Strategy,Grand Ages: Medieval,PS4,Kalypso Media,12105,2015,71%,14%,0%,14%,0.05,0.07,0.01,0,1,0.01
Strategy,XCOM 2,PS4,Take-Two Interactive,13704,2016,50%,0%,25%,25%,0.02,0.04,0,0.01,1,0.01
Strategy,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,PSP,N/A,9751,,0%,100%,0%,0%,0,0.12,0.12,0,1,0
Strategy,Valkyria Chronicles III: Unrecorded Chronicles,PSP,Sega,7408,,0%,100%,0%,0%,0,0.21,0.21,0,1,0
Strategy,Metal Gear Ac!d,PSP,Konami Digital Entertainment,2370,2004,30%,14%,36%,19%,0.26,0.88,0.12,0.32,1,0.17
Strategy,Super Robot Taisen MX Portable,PSP,Banpresto,11063,2005,0%,100%,0%,0%,0,0.09,0.09,0,1,0
Strategy,Metal Gear Ac!d 2,PSP,Konami Digital Entertainment,8059,2005,6%,28%,61%,6%,0.01,0.18,0.05,0.11,1,0.01
Strategy,Lord of the Rings: Tactics,PSP,Electronic Arts,9140,2005,14%,0%,79%,14%,0.02,0.14,0,0.11,1,0.02
Strategy,Star Trek: Tactical Assault,PSP,Ubisoft,14523,2006,33%,0%,67%,0%,0.01,0.03,0,0.02,1,0
Strategy,Chuugen no Hasha: Sangoku Shouseiden,PSP,Namco Bandai Games,15378,2006,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,Sakura Wars 1 & 2,PSP,Sega,15249,2006,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,SD Gundam G Generation Portable,PSP,Namco Bandai Games,6304,2006,0%,100%,0%,0%,0,0.27,0.27,0,1,0
Strategy,Field Commander,PSP,Sony Online Entertainment,8569,2006,0%,0%,88%,6%,0,0.16,0,0.14,1,0.01
Strategy,"Scarface: Money, Power, Respect,",PSP,Vivendi Games,8559,2006,0%,0%,94%,6%,0,0.16,0,0.15,1,0.01
Strategy,Thrillville,PSP,Atari,7497,2006,0%,0%,90%,10%,0,0.2,0,0.18,1,0.02
Strategy,Yu-Gi-Oh! GX: Tag Force,PSP,Konami Digital Entertainment,9282,2006,21%,0%,64%,14%,0.03,0.14,0,0.09,1,0.02
Strategy,Worms: Open Warfare,PSP,THQ,2646,2006,55%,0%,14%,31%,0.43,0.78,0,0.11,1,0.24
Strategy,R-Type Command (correct US sales),PSP,Rising Star Games,13897,2007,0%,0%,100%,0%,0,0.04,0,0.04,1,0
Strategy,Dungeons & Dragons Tactics,PSP,Atari,10532,2007,0%,0%,90%,10%,0,0.1,0,0.09,1,0.01
Strategy,Thrillville: Off the Rails,PSP,LucasArts,10438,2007,0%,0%,90%,10%,0,0.1,0,0.09,1,0.01
Strategy,R-Type Command,PSP,Rising Star Games,12178,2007,0%,14%,71%,14%,0,0.07,0.01,0.05,1,0.01
Strategy,Sid Meier's Pirates!,PSP,Take-Two Interactive,7678,2007,5%,0%,80%,10%,0.01,0.2,0,0.16,1,0.02
Strategy,"Warhammer 40,000: Squad Command",PSP,THQ,5524,2007,42%,0%,33%,24%,0.14,0.33,0,0.11,1,0.08
Strategy,Yu-Gi-Oh! GX: Tag Force 2,PSP,Konami Digital Entertainment,4593,2007,48%,24%,7%,26%,0.2,0.42,0.1,0.03,1,0.11
Strategy,Worms: Open Warfare 2,PSP,THQ,4393,2007,58%,0%,9%,31%,0.26,0.45,0,0.04,1,0.14
Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,PSP,Namco Bandai Games,8670,2008,0%,100%,0%,0%,0,0.16,0.16,0,1,0
Strategy,Super Robot Taisen A Portable,PSP,Namco Bandai Games,8170,2008,0%,100%,0%,0%,0,0.18,0.18,0,1,0
Strategy,Tom Clancy's EndWar,PSP,Ubisoft,9856,2008,8%,0%,83%,8%,0.01,0.12,0,0.1,1,0.01
Strategy,Yu-Gi-Oh! GX: Tag Force 3,PSP,Konami Digital Entertainment,7040,2008,13%,78%,0%,4%,0.03,0.23,0.18,0,1,0.01
Strategy,Musou Tourou,PSP,Nippon Ichi Software,16316,2009,0%,100%,0%,0%,0,0.01,0.01,0,1,0
Strategy,Taikou Risshiden V,PSP,Tecmo Koei,13929,2009,0%,100%,0%,0%,0,0.04,0.04,0,1,0
Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PSP,Namco Bandai Games,11888,2009,0%,100%,0%,0%,0,0.07,0.07,0,1,0
Strategy,Kidou Senshi Gundam: Senjou no Kizuna Portable,PSP,Namco Bandai Games,8168,2009,0%,100%,0%,0%,0,0.18,0.18,0,1,0
Strategy,Military History: Commander - Europe at War,PSP,Slitherine Software,15291,2009,50%,0%,0%,50%,0.01,0.02,0,0,1,0.01
Strategy,Mytran Wars,PSP,Deep Silver,9835,2009,17%,0%,67%,17%,0.02,0.12,0,0.08,1,0.02
Strategy,Yu-Gi-Oh! 5D's Tag Force 4,PSP,Konami Digital Entertainment,4463,2009,16%,27%,43%,14%,0.07,0.44,0.12,0.19,1,0.06
Strategy,Invizimals,PSP,Sony Computer Entertainment,2607,2009,65%,0%,22%,14%,0.51,0.79,0,0.17,1,0.11
Strategy,Akatsuki no Amaneka to Aoi Kyojin,PSP,CyberFront,16385,2010,0%,100%,0%,0%,0,0.01,0.01,0,1,0
Strategy,The Eye of Judgment: Legends,PSP,Sony Computer Entertainment,16335,2010,0%,100%,0%,0%,0,0.01,0.01,0,1,0
Strategy,Moe Moe 2-Ji Daisenryaku 2,PSP,System Soft,16302,2010,0%,100%,0%,0%,0,0.01,0.01,0,1,0
Strategy,Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,PSP,System Soft,16267,2010,0%,100%,0%,0%,0,0.01,0.01,0,1,0
Strategy,Carnage Heart EXA,PSP,ArtDink,14995,2010,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,Sengoku Efuda Yuugi: Hototogisu Tairan,PSP,Irem Software Engineering,14802,2010,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,Hyakumanton no Bara Bara,PSP,Sony Computer Entertainment,14632,2010,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,Yuusha no Kuse ni Namaikida Or 3D,PSP,Sony Computer Entertainment,10401,2010,0%,100%,0%,0%,0,0.11,0.11,0,1,0
Strategy,Making History: The Great War,PSP,Namco Bandai Games,9781,2010,0%,100%,0%,0%,0,0.12,0.12,0,1,0
Strategy,PixelJunk Monsters Deluxe,PSP,Sony Computer Entertainment,9855,2010,0%,0%,92%,8%,0,0.12,0,0.11,1,0.01
Strategy,Yu-Gi-Oh! 5D's Tag Force 5,PSP,Konami Digital Entertainment,5324,2010,14%,40%,37%,9%,0.05,0.35,0.14,0.13,1,0.03
Strategy,Invizimals: Shadow Zone,PSP,Sony Computer Entertainment,5860,2010,53%,0%,17%,27%,0.16,0.3,0,0.05,1,0.08
Strategy,Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna,PSP,System Soft,16499,2011,0%,100%,0%,0%,0,0.01,0.01,0,1,0
Strategy,Nobunaga no Yabou: Soutensoku with Power-Up Kit,PSP,Tecmo Koei,15663,2011,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,McDROID,PSP,Namco Bandai Games,12876,2011,0%,100%,0%,0%,0,0.05,0.05,0,1,0
Strategy,"Ken to Mahou to Gakuen Mono, Final: Shinnyusei wa Ohimesama",PSP,Acquire,11501,2011,0%,100%,0%,0%,0,0.08,0.08,0,1,0
Strategy,Weiss Schwarz Portable,PSP,Namco Bandai Games,10530,2011,0%,100%,0%,0%,0,0.1,0.1,0,1,0
Strategy,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,Namco Bandai Games,9144,2011,0%,100%,0%,0%,0,0.14,0.14,0,1,0
Strategy,Yu-Gi-Oh! 5D's Tag Force 6,PSP,Konami Digital Entertainment,8549,2011,0%,100%,0%,0%,0,0.16,0.16,0,1,0
Strategy,SD Gundam G Generation World,PSP,Namco Bandai Games,5354,2011,0%,100%,0%,0%,0,0.34,0.34,0,1,0
Strategy,Dai-2-Ji Super Robot Taisen Z: Hakai-hen,PSP,Banpresto,4570,2011,0%,100%,0%,0%,0,0.42,0.42,0,1,0
Strategy,Strike Witches: Shirogane no Tsubasa,PSP,Kadokawa Shoten,15050,2012,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,SD Gundam G Generation: Overworld,PSP,Namco Bandai Games,5790,2012,0%,100%,0%,0%,0,0.31,0.31,0,1,0
Strategy,Dai-2-Ji Super Robot Taisen Z Saisei-hen,PSP,Namco Bandai Games,5234,2012,0%,100%,0%,0%,0,0.36,0.36,0,1,0
Strategy,Ultraman Star Chronicles,PSP,Namco Bandai Games,15712,2013,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PSV,Namco Bandai Games,14289,2013,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,Genkai Tokki Monster Monpiece,PSV,Idea Factory,12259,2013,0%,100%,0%,0%,0,0.06,0.06,0,1,0
Strategy,Angry Birds Star Wars,PSV,Activision,9726,2013,33%,0%,42%,25%,0.04,0.12,0,0.05,1,0.03
Strategy,Nobunaga's Ambition: Sphere of Influence,PSV,Tecmo Koei,12920,2014,0%,100%,0%,0%,0,0.05,0.05,0,1,0
Strategy,Space Hulk,PSV,Funbox Media,16314,2015,100%,0%,0%,0%,0.01,0.01,0,0,1,0
Strategy,Sid Meier's Civilization Revolution 2+,PSV,Take-Two Interactive,15972,2015,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,PSV,Tecmo Koei,15449,2015,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,Quo Vadis,SAT,Glams,11679,1995,0%,100%,0%,0%,0,0.08,0.08,0,1,0
Strategy,GOTHA: Ismailia Seneki,SAT,Sega,11621,1995,0%,100%,0%,0%,0,0.08,0.08,0,1,0
Strategy,Nobunaga no Yabou: Tenshoki,SAT,Tecmo Koei,10006,1995,0%,100%,0%,0%,0,0.11,0.11,0,1,0
Strategy,San Goku Shi V,SAT,Tecmo Koei,9753,1996,0%,100%,0%,0%,0,0.12,0.12,0,1,0
Strategy,Langrisser III,SAT,NCS,7554,1996,0%,100%,0%,0%,0,0.2,0.2,0,1,0
Strategy,Dragon Force,SAT,Sega,5906,1996,0%,100%,0%,0%,0,0.3,0.3,0,1,0
Strategy,Langrisser IV,SAT,NCS,10313,1997,0%,100%,0%,0%,0,0.11,0.11,0,1,0
Strategy,Shining Force III,SAT,Sega,9414,1997,0%,100%,0%,0%,0,0.13,0.13,0,1,0
Strategy,Kidou Senkan Nadesico,SAT,Sega,8791,1997,0%,100%,0%,0%,0,0.15,0.15,0,1,0
Strategy,Kakyuusei,SAT,Elf,6219,1997,0%,100%,0%,0%,0,0.28,0.28,0,1,0
Strategy,Super Robot Taisen F,SAT,Banpresto,3669,1997,0%,100%,0%,0%,0,0.55,0.55,0,1,0
Strategy,Ojyousama Express,SAT,Media Works,14371,1998,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,Shining Force III: Scenario 2,SAT,Sega,12826,1998,0%,100%,0%,0%,0,0.05,0.05,0,1,0
Strategy,Black/Matrix,SAT,NEC Interchannel,11464,1998,0%,100%,0%,0%,0,0.08,0.08,0,1,0
Strategy,Dragon Force II: Kamisarishi Daichi ni,SAT,Sega,11673,1998,0%,100%,0%,0%,0,0.08,0.08,0,1,0
Strategy,Langrisser V: The End of Legend,SAT,NCS,10855,1998,0%,100%,0%,0%,0,0.09,0.09,0,1,0
Strategy,Kidou Senshi Gundam: Giren no Yabou,SAT,Namco Bandai Games,6613,1998,0%,100%,0%,0%,0,0.25,0.25,0,1,0
Strategy,Super Robot Taisen F Kanketsuhen,SAT,Banpresto,3674,1998,0%,100%,0%,0%,0,0.55,0.55,0,1,0
Strategy,Shining Force CD,SCD,Sega,9016,1994,0%,100%,0%,0%,0,0.14,0.14,0,1,0
Strategy,Battle Commander: Hachibushu Shura no Heihou,SNES,Banpresto,8087,1991,0%,100%,0%,0%,0,0.18,0.18,0,1,0
Strategy,Romance of the Three Kingdoms II,SNES,Tecmo Koei,6625,1991,0%,100%,0%,0%,0,0.25,0.25,0,1,0
Strategy,Kidou Senshi Gundam F91: Formula Senki 0122,SNES,Namco Bandai Games,5543,1991,0%,100%,0%,0%,0,0.33,0.33,0,1,0
Strategy,Romance of the Three Kingdoms III: Dragon of Destiny,SNES,Tecmo Koei,6090,1992,0%,100%,0%,0%,0,0.29,0.29,0,1,0
Strategy,Nobunaga no Yabou: Haouden,SNES,Tecmo Koei,3238,1993,0%,52%,48%,0%,0,0.62,0.32,0.3,1,0
Strategy,SD Gundam GX,SNES,Namco Bandai Games,7964,1994,0%,100%,0%,0%,0,0.19,0.19,0,1,0
Strategy,Super Robot Taisen EX,SNES,Banpresto,5144,1994,0%,100%,0%,0%,0,0.37,0.37,0,1,0
Strategy,Romance of the Three Kingdoms IV: Wall of Fire,SNES,Tecmo Koei,3783,1994,0%,100%,0%,0%,0,0.53,0.53,0,1,0
Strategy,Konpeki no Kantai,SNES,Angel Studios,14515,1995,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,SD Gundam GNext,SNES,Namco Bandai Games,7514,1995,0%,100%,0%,0%,0,0.2,0.2,0,1,0
Strategy,Dai-4-Ji Super Robot Taisen,SNES,Banpresto,5050,1995,0%,100%,0%,0%,0,0.38,0.38,0,1,0
Strategy,Front Mission,SNES,SquareSoft,3374,1995,0%,100%,0%,0%,0,0.6,0.6,0,1,0
Strategy,Nobunaga no Yabou: Tenshoki,SNES,Tecmo Koei,8423,1996,0%,100%,0%,0%,0,0.17,0.17,0,1,0
Strategy,Fire Emblem: Seisen no Keifu,SNES,Nintendo,3487,1996,0%,100%,0%,0%,0,0.58,0.58,0,1,0
Strategy,Fire Emblem: Thracia 776,SNES,Nintendo,6584,1999,0%,100%,0%,0%,0,0.26,0.26,0,1,0
Strategy,Super Robot Taisen Compact 2 Dai-1-Bu,WS,Namco Bandai Games,8308,2000,0%,100%,0%,0%,0,0.17,0.17,0,1,0
Strategy,SD Gundam G Generation: Gather Beat 2,WS,Namco Bandai Games,14174,2001,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,SD Gundam: Scad Hammers,Wii,Namco Bandai Games,13207,2006,0%,100%,0%,0%,0,0.05,0.05,0,1,0
Strategy,Star Trek: Conquest,Wii,Bethesda Softworks,9687,2007,8%,0%,92%,8%,0.01,0.12,0,0.11,1,0.01
Strategy,Battalion Wars 2,Wii,Nintendo,5276,2007,9%,23%,63%,6%,0.03,0.35,0.08,0.22,1,0.02
Strategy,Thrillville: Off the Rails,Wii,LucasArts,4347,2007,4%,0%,87%,7%,0.02,0.45,0,0.39,1,0.03
Strategy,Fire Emblem: Radiant Dawn,Wii,Nintendo,3904,2007,6%,33%,55%,6%,0.03,0.51,0.17,0.28,1,0.03
Strategy,Defendin' De Penguin,Wii,Zushi Games,12886,2008,0%,0%,100%,0%,0,0.05,0,0.05,1,0
Strategy,Worms: A Space Oddity,Wii,THQ,11438,2008,25%,0%,75%,13%,0.02,0.08,0,0.06,1,0.01
Strategy,New Play Control! Pikmin,Wii,Nintendo,3083,2008,21%,29%,44%,6%,0.14,0.66,0.19,0.29,1,0.04
Strategy,Vertigo,Wii,Playlogic Game Factory,12869,2009,0%,0%,100%,0%,0,0.05,0,0.05,1,0
Strategy,Fritz Chess,Wii,Deep Silver,15150,2009,50%,0%,100%,0%,0.01,0.02,0,0.02,1,0
Strategy,Super Robot Taisen Neo,Wii,Namco Bandai Games,13107,2009,0%,100%,0%,0%,0,0.05,0.05,0,1,0
Strategy,SD Gundam G Generation Wars,Wii,Namco Bandai Games,12741,2009,0%,100%,0%,0%,0,0.06,0.06,0,1,0
Strategy,Creeper World 3: Arc Eternal,Wii,Namco Bandai Games,10550,2009,0%,100%,0%,0%,0,0.1,0.1,0,1,0
Strategy,Little King's Story,Wii,Rising Star Games,5774,2009,35%,6%,48%,6%,0.11,0.31,0.02,0.15,1,0.02
Strategy,New Play Control! Pikmin 2,Wii,Nintendo,3335,2009,23%,55%,18%,3%,0.14,0.6,0.33,0.11,1,0.02
Strategy,SD Gundam: Gashapon Wars,Wii,Namco Bandai Games,14542,2010,0%,100%,0%,0%,0,0.03,0.03,0,1,0
Strategy,Making History: The Great War,Wii,Namco Bandai Games,8986,2010,0%,100%,0%,0%,0,0.15,0.15,0,1,0
Strategy,Dragon Quest Monsters: Battle Road Victory,Wii,Square Enix,5667,2010,0%,100%,0%,0%,0,0.32,0.32,0,1,0
Strategy,Sid Meier's Pirates!,Wii,Take-Two Interactive,8467,2010,13%,0%,81%,6%,0.02,0.16,0,0.13,1,0.01
Strategy,Yu-Gi-Oh! 5D's: Duel Transer,Wii,Konami Digital Entertainment,8638,2010,13%,13%,69%,6%,0.02,0.16,0.02,0.11,1,0.01
Strategy,Battle of Giants: Dinosaurs Strike,Wii,Ubisoft,7498,2010,20%,0%,75%,10%,0.04,0.2,0,0.15,1,0.02
Strategy,Worms: Battle Islands,Wii,THQ,7014,2010,43%,0%,48%,9%,0.1,0.23,0,0.11,1,0.02
Strategy,SD Gundam G Generation World,Wii,Namco Bandai Games,13343,2011,0%,100%,0%,0%,0,0.05,0.05,0,1,0
Strategy,McDROID,Wii,Namco Bandai Games,9807,2011,0%,100%,0%,0%,0,0.12,0.12,0,1,0
Strategy,Angry Birds Star Wars,Wii,Activision,5303,2013,29%,0%,60%,9%,0.1,0.35,0,0.21,1,0.03
Strategy,Romance of the Three Kingdoms XII,WiiU,Tecmo Koei,15890,2012,0%,100%,0%,0%,0,0.02,0.02,0,1,0
Strategy,Angry Birds Star Wars,WiiU,Activision,10328,2013,36%,0%,55%,9%,0.04,0.11,0,0.06,1,0.01
Strategy,Pikmin 3,WiiU,Nintendo,1845,2013,28%,26%,41%,5%,0.31,1.11,0.29,0.45,1,0.06
Strategy,Tropico 4,X360,Kalypso Media,5198,,36%,0%,56%,8%,0.13,0.36,0,0.2,1,0.03
Strategy,Super Robot Taisen XO,X360,Banpresto,16066,2006,0%,100%,0%,0%,0,0.01,0.01,0,1,0
Strategy,The Lord of the Rings: The Battle for Middle-Earth II,X360,Electronic Arts,12734,2006,83%,0%,0%,17%,0.05,0.06,0,0,1,0.01
Strategy,Lord of the Rings: Battle for Middle-Earth,X360,Electronic Arts,5783,2006,0%,0%,90%,6%,0,0.31,0,0.28,1,0.02
Strategy,Worms,X360,Microsoft Game Studios,15417,2007,100%,0%,0%,0%,0.02,0.02,0,0,1,0
Strategy,Zoids Assault,X360,Takara Tomy,11097,2007,0%,0%,89%,11%,0,0.09,0,0.08,1,0.01
Strategy,Thrillville: Off the Rails,X360,LucasArts,8463,2007,13%,0%,81%,6%,0.02,0.16,0,0.13,1,0.01
Strategy,Battlestations: Midway,X360,Eidos Interactive,6449,2007,8%,0%,81%,8%,0.02,0.26,0,0.21,1,0.02
Strategy,Command & Conquer 3: Tiberium Wars,X360,Electronic Arts,4532,2007,12%,0%,81%,7%,0.05,0.43,0,0.35,1,0.03
Strategy,Overlord,X360,Codemasters,4789,2007,8%,3%,85%,8%,0.03,0.4,0.01,0.34,1,0.03
Strategy,Supreme Commander,X360,505 Games,11070,2008,11%,0%,78%,11%,0.01,0.09,0,0.07,1,0.01
Strategy,Warhammer: Battle March,X360,Deep Silver,10008,2008,18%,0%,82%,9%,0.02,0.11,0,0.09,1,0.01
